,LLC-load-misses,ref-cycles,bytes,LLC-store-misses,blocks,LLC-loads,instructions,cycles,LLC-stores,pkg_pwr,ram_pwr,power
1349,458908,581222012,0,6922,0,5078817,387497791,538967122,324578,41.95,9.14,121.6
1350,211130,384689799,0,11298,0,3384000,256040377,358893399,198253,37.31,7.55,101.8
1351,642141,691123318,1630208,26329,3184,5937258,502605821,643560066,380296,27.18,5.3,101.7
1352,59776,570002848,0,1770,0,4386498,364065708,517306579,288088,27.64,5.15,109.8
1353,13072,658507450,57344,397,112,5520340,405517567,604001033,371201,26.89,5.15,120.8
1354,4629,452935647,0,450,0,3535658,284834208,417678905,210584,34.7,6.71,138.2
1355,168833,729572859,0,14142,0,6008336,493896172,674632576,381032,42.07,9.22,138.1
1356,377604,499287707,22622208,23817,44184,4704746,341837360,467153130,239724,42.31,9.54,138.2
1357,246713,393608699,0,8549,0,3539003,270540026,383575057,231709,42.23,9.42,138.1
1358,371200,467309764,114688,9743,224,3913255,318802167,450215104,253978,41.92,9.07,125.8
1359,207597,487633510,0,20663,0,4587118,323019250,467352209,299602,40.8,7.46,103.8
1360,258625,524439927,0,14151,0,4511777,353849771,499423931,315800,39.88,6.64,103.9
1361,198979,697842515,1085440,3210,2120,5795442,531386214,652579274,369208,28.33,5.46,103.9
1362,103272,452782288,143360,860,280,3786405,308420450,393852372,211579,26.31,5.12,124.2
1363,25886,675524135,0,466,0,5932292,425451148,622981598,354330,25.53,5.13,138.2
1364,7663,438501550,86016,336,168,3290955,271024280,386794588,213176,25.6,5.07,138.2
1365,5297,445827843,0,413,0,3916466,277957091,412322051,228353,28.91,5.43,138.3
1366,83281,556923991,454656,15322,888,3923431,388745741,533320538,271216,27.14,5.24,138.2
1367,29573,583296314,0,3635,0,4504698,382108537,516357471,293720,25.13,5.2,137.6
1368,27239,608592089,0,872,0,4551972,366609426,564950523,309698,29.62,5.07,130.8
1369,5542,371814731,0,502,0,2933975,235240905,364299546,215120,26.53,5.09,105.5
1370,10237,743620236,28672,436,56,5902254,471018659,687360974,379028,30.81,5.44,105.1
1371,129669,588885359,1056768,7339,2064,4759342,407301051,513724615,304312,37.56,7.24,104.6
1372,227795,663121560,0,4649,0,5516500,410604868,573711141,361030,42.03,9.12,104.1
1373,365547,534364439,0,7417,0,4648579,356198802,494182066,298869,42.23,9.32,104.6
1374,251824,316307761,0,13053,0,2741524,207867046,263647056,164637,42.22,9.32,104.6
1375,378464,542804612,0,15271,0,4776517,371230549,517859503,304752,42.41,9.52,104.0
1376,247894,572956612,282624,25800,552,5066101,370116805,527831023,344089,41.89,8.97,109.5
1377,285863,347110903,0,13473,0,3074878,225056716,327821625,193547,42.0,9.1,102.9
1378,300089,682328937,0,17333,0,6307827,453811688,661031918,391842,42.19,9.37,111.8
1379,266637,438015123,0,10390,0,3693714,288174461,427434732,266574,42.16,9.29,129.9
1380,418547,632783178,0,10827,0,5642821,403128521,576469645,382887,42.15,9.19,138.2
1381,239730,384531154,311296,15195,608,3370845,252835139,366973252,221560,42.39,9.51,138.2
1382,380771,547476003,0,8209,0,4649205,373969716,533822933,315020,41.94,9.0,138.1
1383,236720,452283243,0,9838,0,4046213,301435912,435514813,252098,42.4,9.5,138.2
1384,399754,653072856,0,9773,0,5672222,429268990,616900282,385089,42.17,9.3,138.1
1385,276142,534595619,28672,20021,56,4568087,338866370,462225555,264268,42.01,9.17,138.1
1386,300268,400497450,225280,6268,440,3404677,265086611,373866632,215692,42.31,9.54,138.1
1387,432775,565806972,20320256,8199,39688,4838301,383803554,519994700,313225,41.88,8.96,138.1
1388,405653,549109523,0,11852,0,4656203,359166537,508286135,302893,42.28,9.48,138.1
1389,229230,449608316,0,12831,0,3998656,279022143,396634155,268719,41.9,9.02,138.2
1390,383664,586074304,0,10396,0,5266113,387930719,557291587,328495,36.11,7.4,138.2
1391,283533,381727600,684032,5447,1336,3343533,260176460,357031331,215400,26.33,5.25,138.2
1392,56716,647246046,0,1332,0,5120376,413958610,611826871,371730,26.85,5.13,138.2
1393,7757,400967084,0,387,0,3223148,237012641,367343150,240330,26.57,5.42,138.2
1394,43384,552197403,0,689,0,4607046,340761155,510077320,311157,32.64,6.34,138.3
1395,204680,775211678,0,10092,0,5869993,507156953,647675090,340221,41.2,8.38,138.2
1396,224597,427467395,626688,14009,1224,3927519,286850888,416817325,239552,42.39,9.46,138.2
1397,388617,555607929,0,10397,0,4807733,379618674,546813183,304908,42.26,9.42,138.1
1398,315063,423373283,0,13223,0,3420599,283881442,395658129,217203,41.95,9.03,123.6
1399,266277,362815396,0,7660,0,3219428,241200497,340550602,186699,42.15,9.23,102.9
1400,635270,735378092,0,31053,0,5901231,520068837,685229344,414101,42.12,9.13,102.9
1401,290961,579965477,598016,25856,1168,4902786,382319330,550730262,356359,41.92,8.97,103.0
1402,232597,496564474,0,11059,0,4605134,329370156,468758352,307072,42.39,9.54,117.6
1403,351291,641800129,0,15022,0,5908799,426125607,619626426,373723,42.01,9.04,135.9
1404,241788,392428214,0,11374,0,3639017,262093178,379652768,240293,42.41,9.45,136.2
1405,258520,535271264,0,24703,0,4866507,345145701,512631862,321293,42.31,9.39,136.5
1406,336241,533088700,139264,14843,272,4690434,355060567,500667987,325317,42.24,9.27,136.7
1407,433051,568528477,28672,8915,56,4800748,372510108,527038871,329190,42.27,9.39,136.9
1408,241518,376495232,0,15811,0,3308146,249189413,338055565,220721,42.35,9.52,137.0
1409,354203,481069243,0,11961,0,4356403,330278838,453355885,256249,42.0,9.07,137.0
1410,233396,553909976,0,20257,0,4966143,375971368,556480833,318820,42.24,9.38,137.3
1411,276578,445189320,339968,7767,664,3858331,283309145,411753630,255497,41.9,9.02,137.3
1412,313973,635205335,0,12349,0,5583103,420828333,611438249,382538,42.21,9.39,137.4
1413,315156,439589895,0,5953,0,3743134,275862341,382773637,211156,40.69,8.39,137.6
1414,257293,429528259,0,6427,0,3979548,278442030,400535418,257882,28.13,5.37,137.6
1415,254841,626096248,0,3869,0,5399037,401173930,582960432,382864,25.16,5.23,137.7
1416,11252,477584070,339968,418,664,3745061,312100007,441186265,247893,27.66,5.29,137.9
1417,15905,694511146,0,981,0,5311245,432072125,665047161,383445,29.66,5.74,137.9
1418,133096,473132297,21196800,10227,41400,3518293,350989915,425610477,246150,40.47,7.71,137.9
1419,130446,581369496,0,14818,0,5031362,364809280,513255943,307835,42.28,9.41,137.9
1420,309014,454526471,0,10838,0,3955545,303213392,424910142,203177,42.36,9.52,138.0
1421,391924,509478584,1056768,19293,2064,4156241,357276252,495075496,281146,41.84,8.9,137.6
1422,194161,460035573,0,10949,0,4222603,306466292,440188288,275708,42.02,9.12,106.6
1423,577711,797245865,28672,43817,56,6899889,553977697,724783472,432860,42.03,9.11,100.5
1424,266068,523820107,0,22488,0,4981987,345693520,476486650,313649,42.19,9.32,101.1
1425,379350,507651540,0,14766,0,4425439,339492878,461874834,270998,42.15,9.24,110.2
1426,206935,445438797,139264,19988,272,4007069,301520101,425755857,273821,42.25,9.41,134.0
1427,251850,508708760,0,20543,0,4332259,332145936,494183562,289053,41.94,9.07,134.5
1428,225743,398135250,0,10320,0,3620745,262713333,381982696,249056,42.14,9.32,135.1
1429,301598,649493262,0,25868,0,5793763,477382712,616917683,389295,41.99,9.11,135.4
1430,223672,493277211,0,11792,0,4493418,317759519,457935433,302356,42.08,9.32,135.7
1431,270779,523615414,225280,22218,440,4650482,332965605,465998513,275819,41.93,9.03,136.0
1432,407991,623405536,0,14617,0,5534076,409195581,577059167,400903,42.26,9.4,136.3
1433,137313,392872031,0,18415,0,3557741,258861358,375087097,242713,42.29,9.37,136.5
1434,391229,544305722,28672,8472,56,4706583,371856624,526261894,323307,41.91,9.09,136.8
1435,178815,449748750,0,14033,0,4159056,286638152,409545232,235908,42.27,9.49,136.8
1436,328386,571905662,225280,13346,440,4998036,380095457,530127459,323118,41.93,9.08,137.0
1437,201792,418443311,0,10310,0,3657448,268454015,376691766,242738,41.03,7.72,137.1
1438,311068,553785378,0,25257,0,4508154,377651186,499707019,276033,38.79,6.25,137.3
1439,80248,435811170,0,846,0,3756981,299439914,412829025,271099,33.59,5.73,137.3
1440,175189,807457903,229376,13594,448,6997699,572448878,729722753,475612,27.31,5.19,137.5
1441,51300,602192140,1028096,1087,2008,5123595,389663539,560361282,305542,26.91,5.08,137.6
1442,14446,581499624,0,361,0,4730398,363093073,525008369,309857,25.67,5.08,137.6
1443,7371,484624194,0,247,0,3943068,291595758,434855359,244766,29.25,5.33,137.7
1444,131584,670960950,0,9070,0,4855240,454703094,626551022,356835,25.94,5.22,137.7
1445,39453,430738378,0,719,0,3505215,276176972,410287305,239147,26.44,5.15,137.4
1446,11176,602623814,311296,1151,608,4701378,373642193,576285224,330445,26.01,5.1,128.8
1447,5754,507663164,0,826,0,4019966,311481309,457124875,244146,26.65,5.17,119.2
1448,24666,573549610,21278720,1241,41560,4541600,351260991,528699080,321371,27.48,5.41,105.2
1449,111604,666851047,0,8754,0,4836281,445598178,634120078,357820,36.51,6.84,105.0
1450,57023,533384665,28672,8828,56,4225549,353377959,529227103,289036,40.19,7.35,104.5
1451,185997,557712381,1171456,15680,2288,4837472,382472849,530942975,342309,41.28,8.45,105.0
1452,150484,718760977,0,19952,0,6499572,492499787,672795177,436266,42.44,9.56,104.6
1453,208867,390654721,0,14004,0,3404321,246001191,357281730,227264,41.93,9.07,104.4
1454,354333,487561781,0,18673,0,3923792,324924767,471894529,274783,42.2,9.34,104.0
1455,259098,617748628,0,22141,0,5435544,418149915,584063945,360991,42.16,9.29,103.9
1456,252111,364291783,139264,9105,272,2920961,246460278,344639807,176009,42.28,9.38,104.2
1457,336509,552022317,0,17059,0,4823153,370246534,530381358,297455,42.23,9.35,123.3
1458,228115,442415679,0,6650,0,3897356,302058724,415781916,267783,42.01,9.13,133.4
1459,337337,557132626,28672,18264,56,4765711,363744345,522352522,312441,42.35,9.48,133.6
1460,315374,629140307,0,17164,0,5786457,418338541,579881545,384807,41.95,9.03,139.0
1461,128007,358772703,167936,13151,328,3185869,238236678,338628605,217440,42.29,9.46,138.8
1462,324201,591768450,0,20587,0,5143369,404962949,580431151,304564,42.1,9.2,138.7
1463,246185,416077369,0,10017,0,3846189,272131871,388342516,242765,42.1,9.25,138.6
1464,360103,524233998,0,16174,0,4497912,356684825,490400136,266385,42.39,9.55,138.6
1465,404015,551820320,0,8687,0,4686864,370090232,511316533,312586,42.32,9.43,138.6
1466,359123,520117242,139264,12578,272,4253515,350000898,477046463,267834,42.05,9.13,138.5
1467,251453,418917598,0,5083,0,3584734,283340423,378719963,241560,42.24,9.4,138.5
1468,366765,493225369,0,14311,0,4263457,303129355,386307742,232807,41.91,8.99,138.4
1469,238725,529510800,0,17466,0,4766763,350941235,504545537,310992,42.38,9.55,138.4
1470,354632,537533576,0,16084,0,4659139,361596628,506987124,298120,42.38,9.53,138.4
1471,318169,444117631,167936,19861,328,3611845,306619787,419379044,234009,42.1,9.07,138.4
1472,211534,378465379,0,5276,0,3187977,262903632,365357412,205644,42.27,9.35,138.4
1473,406498,645897212,0,11416,0,5786476,413147404,592664790,373604,42.38,9.54,138.4
1474,284650,534160213,0,16234,0,4599925,368202938,512531311,287382,42.33,9.36,138.3
1475,252069,369600631,0,4927,0,3175855,252561177,341253189,184687,41.97,9.1,138.3
1476,315454,507178847,196608,22673,384,4530583,348816884,468142641,256161,42.27,9.42,138.3
1477,223612,565842957,0,24526,0,5139831,374729642,509019915,322430,41.96,9.04,138.3
1478,167697,426918040,0,14199,0,4073120,289645223,398414920,253772,42.33,9.51,138.3
1479,409652,600174829,20799488,10151,40624,5306107,403765370,559740755,350648,42.13,9.29,138.3
1480,224699,321664859,0,10047,0,2651581,210075324,271069299,190347,41.99,9.16,138.3
1481,379567,513386653,741376,13530,1448,4245173,339022137,485997265,291313,41.97,9.11,138.3
1482,200315,470423600,0,19176,0,4274486,307405637,446318831,281856,42.15,9.29,138.4
1483,233281,713745991,0,25083,0,6555250,480462839,690802231,440304,41.99,9.07,138.4
1484,247380,434974054,0,12485,0,3788229,282307199,405551393,252392,42.33,9.52,138.3
1485,401729,605354056,0,11825,0,5263081,387039665,548467935,361985,42.07,9.19,138.3
1486,128782,372196516,139264,19349,272,3322529,251982355,353004398,197695,42.14,9.25,138.3
1487,409313,637685029,0,10050,0,5643935,419002381,618477221,385255,38.88,7.7,138.3
1488,283054,400343250,0,7484,0,3577196,271611516,364742145,240857,24.69,5.37,138.3
1489,175808,621933568,57344,4923,112,5167939,409081948,596151492,316997,27.66,5.15,138.2
1490,4200,449750312,0,477,0,3472182,265869081,391808629,229653,26.59,5.42,138.1
1491,19745,571566823,970752,606,1896,4525689,358521149,492264070,279952,30.78,6.1,138.2
1492,169699,593085986,57344,8232,112,4534595,424618704,540013955,232890,40.13,7.54,138.2
1493,225206,509990172,0,16857,0,4601330,344422931,486222620,262995,40.78,7.87,138.2
1494,181192,423603287,0,6764,0,3822970,287412450,407622394,254497,42.29,9.37,138.2
1495,366245,647503565,0,9715,0,5803713,431250873,605671932,378233,41.84,8.89,137.7
1496,185401,478049802,368640,13454,720,4448981,322055568,458529194,297628,42.13,9.22,100.0
1497,669743,718507727,0,40327,0,5497975,518755340,644812150,369467,41.86,8.98,105.5
1498,347580,428027720,0,14139,0,3539987,282158457,385346323,235038,42.27,9.4,105.1
1499,202183,493195805,0,12925,0,4487965,329987293,461483724,299431,41.93,9.03,105.7
1500,411662,679298740,0,9323,0,5959245,443375097,618789049,405828,42.39,9.56,133.4
1501,248937,530758917,397312,17174,776,4560853,363679562,494048097,285116,42.09,9.19,133.5
1502,232237,360093215,0,19138,0,3076760,246576098,350956748,152885,42.12,9.22,134.0
1503,317924,675263445,0,16736,0,6018661,442396291,621829243,392373,41.81,8.92,134.5
1504,158274,480757890,0,18667,0,4307180,320684984,457609865,296664,42.22,9.36,134.9
1505,255007,469310636,0,7181,0,4145904,304781808,426257801,280383,42.02,9.14,135.3
1506,302346,665145906,139264,27730,272,5832523,439067656,640789827,401402,41.72,8.81,135.7
1507,256086,518856623,0,8362,0,4561830,343303929,492853271,321890,42.2,9.36,136.0
1508,345815,586506484,0,35506,0,4992710,453830705,568392263,341383,41.96,9.11,136.4
1509,337931,525687878,0,14603,0,4542968,355541109,464320503,275981,41.82,8.93,136.5
1510,288900,520791170,21504000,6428,42000,4745824,336356256,477030283,329596,42.29,9.54,136.7
1511,282366,658054704,1802240,21806,3520,6102531,445704063,608790685,421752,41.82,8.92,136.9
1512,266422,449458257,0,12139,0,4061953,291610572,411936712,259168,42.25,9.49,136.9
1513,313793,622229269,5906432,23407,11536,5089390,431974035,588937774,346700,42.14,9.31,137.1
1514,311589,364127726,0,9575,0,3184770,244237459,341963211,216946,41.96,9.1,137.1
1515,374014,653278358,0,12362,0,5720567,429824244,605524445,344233,41.9,8.9,137.2
1516,244001,505256053,339968,12001,664,4506771,330695133,464343300,305486,42.3,9.51,137.4
1517,147059,481463673,0,19983,0,4360363,323437757,437792182,291856,41.79,8.98,137.4
1518,383741,494985339,28672,7627,56,3979363,344299551,447476521,247251,42.1,9.3,137.4
1519,259445,498612027,0,6898,0,4504128,322606927,461724291,303948,41.92,9.09,137.5
1520,381686,754483450,28672,15843,56,6701418,502313285,721162331,442617,42.35,9.55,137.7
1521,319840,488542848,512000,14446,1000,3900005,300322581,438163207,252519,42.26,9.42,137.7
1522,326510,526381353,0,18282,0,4177564,359371056,508597642,263679,42.23,9.39,137.8
1523,253876,375689633,0,5838,0,3086860,257351370,342457723,198514,42.05,9.19,137.8
1524,483461,517822686,0,6257,0,4268505,336950998,445221040,258482,42.27,9.44,137.8
1525,413787,513598873,0,14526,0,4357599,347721605,496487789,286997,42.05,9.18,137.9
1526,302699,434913284,139264,7606,272,3812905,286185101,409437424,258959,42.09,9.28,137.8
1527,417884,554843703,0,9572,0,4595147,376569430,509655911,291055,42.17,9.33,137.9
1528,382042,616981564,0,20749,0,5327180,394500808,573336668,339943,42.07,9.12,138.1
1529,290470,531113992,0,8690,0,4806501,347994221,496427640,324640,42.07,9.19,138.0
1530,322992,459787828,0,4510,0,3979642,306703667,432221491,271470,41.98,9.13,138.1
1531,334889,642156264,167936,16155,328,5643353,435785291,607484823,352950,35.64,6.69,138.2
1532,263269,499063470,0,7493,0,4348455,340780228,464332651,275784,28.74,5.22,138.1
1533,34403,640120822,0,1415,0,5506397,416756046,605599403,367923,26.06,5.26,138.2
1534,9918,464646941,28672,1866,56,3634427,296789879,383020914,202938,28.11,5.47,138.2
1535,120983,650556924,86016,8748,168,4674363,443753669,614194538,330813,35.07,6.61,138.1
1536,123898,663764396,454656,2659,888,5315418,423954594,615113758,361820,40.14,7.39,138.1
1537,216554,552161054,0,14855,0,4708299,378865567,492500802,304058,41.16,8.36,138.1
1538,351483,630788299,0,5600,0,5517668,438932658,615098207,352575,41.87,8.95,138.0
1539,287905,473487077,86016,5886,168,4148130,322463836,461067238,278704,41.73,8.81,127.9
1540,237147,450520669,0,13041,0,3969334,301879693,449867332,251621,42.13,9.27,109.1
1541,556054,815378187,23752704,45399,46392,6935277,591537705,793017950,447482,42.04,9.13,101.4
1542,331111,544533600,0,11347,0,4541248,370179080,515418650,283743,42.01,9.09,101.9
1543,222220,487497146,0,11426,0,4271022,319612017,434732125,277383,42.25,9.39,119.4
1544,357405,602803665,0,16332,0,5148169,409004153,562963889,329649,42.32,9.47,133.2
1545,269330,363913998,0,6971,0,3071655,244186857,326595940,200935,41.97,9.11,133.3
1546,361824,596997829,139264,22163,272,5273967,407324871,563264281,346728,42.23,9.38,138.5
1547,395168,548831541,0,12389,0,4700438,365244852,489282690,313597,41.8,8.87,138.3
1548,231283,489078641,0,13790,0,4448919,323920000,454354392,300035,42.28,9.44,138.2
1549,341590,664162695,0,16990,0,5843922,457939734,604597306,377096,41.91,9.04,138.2
1550,217978,477854354,0,15120,0,4416652,312569423,452149089,292058,41.98,9.05,138.2
1551,136810,503699581,167936,22925,328,4477878,347608457,482699663,293083,42.27,9.36,138.2
1552,425165,617697470,0,12967,0,5114944,420329712,583624625,316446,41.91,8.97,138.2
1553,169187,466232112,0,15595,0,4347695,310073157,434269423,278544,42.16,9.25,138.3
1554,276419,637497834,0,27665,0,5715956,429842870,609128532,373870,42.01,9.14,138.3
1555,241248,516189545,0,14105,0,4694542,344106498,505828785,311403,41.84,8.9,138.2
1556,166267,522054217,167936,20617,328,4760392,354216381,512324995,316935,42.07,9.19,138.2
1557,238038,461136485,0,7221,0,4095826,302669722,435178002,279027,42.12,9.28,138.1
1558,416513,734952635,0,25653,0,6412320,447447181,647498111,421953,41.82,8.9,138.1
1559,262001,491621609,0,6111,0,4290570,324242613,460355904,275220,41.99,9.14,138.1
1560,253190,447653444,28672,7617,56,3875276,298668690,409832878,269429,42.27,9.4,138.1
1561,330412,772142962,339968,17007,664,6852219,507173150,723969834,463438,42.15,9.29,138.0
1562,238113,381289964,0,11532,0,3271958,261848010,357967606,213701,41.97,9.14,138.0
1563,342127,664344035,0,15027,0,5624617,432206211,640624343,367043,41.84,8.95,138.0
1564,237739,466999761,0,8397,0,4215153,318519924,425481696,261867,42.15,9.29,138.0
1565,207640,477906951,0,10507,0,4259153,312221692,449196566,285100,41.96,9.12,138.0
1566,346261,749596401,139264,16689,272,6910398,501289992,706684900,440423,41.97,9.12,138.1
1567,547174,454776033,0,14771,0,3729588,370766770,413721316,210808,42.1,9.26,138.0
1568,387088,621386104,0,15422,0,5449713,416276702,597129708,342513,42.03,9.23,138.0
1569,278508,380606583,0,5087,0,3250655,250693380,334668764,204589,42.06,9.3,138.0
1570,297824,710703599,0,30471,0,6450739,462428844,663626294,425789,41.78,8.94,137.9
1571,260739,431940383,20738048,12974,40504,3849378,280033856,402884261,264843,42.29,9.5,138.0
1572,406662,606864664,0,10094,0,5365190,408886563,546519229,333371,42.36,9.56,137.9
1573,181017,359605515,0,12636,0,3101437,242619320,345236066,200451,41.8,8.98,137.9
1574,273185,526027060,0,18401,0,4838300,350566039,498316448,309685,42.32,9.49,137.9
1575,233398,588044386,0,25516,0,5411050,403003001,563601578,340176,36.22,7.19,138.0
1576,159570,319164588,311296,24294,608,2688131,238026831,319184015,166043,26.4,5.31,138.0
1577,114447,525998324,0,5956,0,4473805,358342423,497904615,291696,27.06,5.25,138.0
1578,17379,653223004,0,2678,0,5235914,405685589,608759969,321394,29.39,5.4,138.0
1579,7698,418892874,0,570,0,3373192,261122603,395788935,244880,33.61,6.33,138.1
1580,143176,643524124,0,14752,0,4529171,469351180,622946113,346273,40.08,7.46,138.1
1581,239688,747660001,999424,10245,1952,6355508,510906930,719131094,448064,40.78,8.03,138.1
1582,140014,445031910,0,8991,0,4335521,295329408,415402340,279729,42.13,9.27,138.1
1583,360661,653418326,0,11630,0,5819867,425074498,593324998,356149,41.67,8.79,131.9
1584,294875,501924150,0,9215,0,4507521,337929726,476865362,299699,41.98,9.09,103.8
1585,540238,524375558,0,21153,0,4062427,376208748,515022906,228565,42.11,9.29,103.6
1586,517057,680451961,139264,11968,272,5858952,431037352,600084474,351886,42.02,9.18,109.3
1587,283848,533790026,0,8333,0,4988066,355384471,485306722,326711,42.14,9.31,109.7
1588,359937,619123016,0,18897,0,5510015,418014687,591443260,342054,41.79,8.93,133.5
1589,202375,463862284,0,16470,0,4129669,310466715,419196578,279079,42.33,9.53,133.5
1590,373464,571737997,0,11604,0,4763712,374618207,562058960,312289,41.86,8.96,134.0
1591,227167,472739875,167936,12077,328,4185509,321090485,463080161,287650,42.31,9.47,134.5
1592,354912,605468170,57344,15419,112,5371390,412948351,583867853,337029,42.0,9.05,135.0
1593,239286,376654733,0,6462,0,3202823,242357784,342911053,194391,42.38,9.52,135.3
1594,365598,622052721,0,17527,0,5513024,421727668,582308219,337506,42.22,9.36,135.7
1595,289446,292609078,0,3388,0,2198779,197895271,271365095,141994,42.08,9.18,135.9
1596,372506,564832726,225280,12542,440,4981377,359347687,521067509,322667,42.09,9.21,136.2
1597,336735,651973095,0,21387,0,5686206,435769669,632023247,333561,42.34,9.55,136.4
1598,254639,498827031,0,26519,0,4029267,350857523,484100443,265995,41.68,8.7,136.6
1599,259118,410160888,0,7727,0,3789689,272516826,392555469,250167,41.79,8.83,136.8
1600,317504,905571173,3072,21153,6,7161607,1012975373,866907424,567466,42.19,9.29,137.0
1601,254364,579215392,253952,13779,496,5424535,382969889,543601069,360163,42.0,9.18,137.2
1602,373412,527119079,21790720,18149,42560,4326465,339984599,466164473,230077,42.37,9.53,137.2
1603,160244,391691440,0,19697,0,3381292,268556641,362855248,208060,41.89,8.92,137.5
1604,250454,630249065,0,21628,0,5649269,412555818,590008464,373509,42.29,9.44,137.5
1605,252990,401191023,0,6532,0,3607034,269596787,365745199,220786,41.91,9.03,137.6
1606,381581,657568517,339968,13064,664,5808206,432615925,621436020,379650,41.9,9.0,137.7
1607,265812,546332981,28672,13836,56,4945239,360301942,524478963,319902,42.19,9.37,137.6
1608,255629,419943057,0,7403,0,3624521,277959218,357205273,241226,41.93,8.99,137.7
1609,459576,605079643,0,9767,0,5202122,409040975,569336930,345351,42.19,9.32,137.9
1610,262827,452784714,0,10406,0,4027174,305024704,425675626,269164,41.93,9.01,137.9
1611,356599,619306397,225280,16471,440,5412927,397689545,563433506,330844,42.28,9.38,138.0
1612,255699,569524824,286720,10926,560,5112509,373194474,527296784,347472,42.0,9.08,137.9
1613,419114,607758131,0,12316,0,5192982,399274463,563243521,334226,42.04,9.08,137.9
1614,311567,531006339,0,6070,0,4928459,344592918,471684124,316328,42.13,9.23,138.0
1615,277255,376711831,0,5308,0,3335653,240260687,323750830,213194,41.9,9.01,138.0
1616,364313,647458989,139264,10471,272,6022198,426402018,603530778,398455,42.34,9.49,138.0
1617,216194,420804066,0,8377,0,3818686,282856577,408404685,256337,42.08,9.24,137.9
1618,360226,571570864,0,13745,0,4994695,378749174,523900889,305897,42.1,9.22,138.0
1619,402014,593294013,0,12725,0,5235390,393016802,552518535,333101,41.15,7.78,138.0
1620,177965,455609430,0,17233,0,4160772,302075327,433905890,269521,38.84,6.52,138.0
1621,179870,553080258,741376,3946,1448,4804275,392569048,494804821,308001,32.76,5.76,138.1
1622,153630,655165375,172032,8962,336,5419232,482875568,575856215,340748,27.42,5.24,138.0
1623,57984,469555976,114688,6559,224,3763510,309429424,441078158,252163,25.23,5.12,138.1
1624,21137,539936576,0,1043,0,4231236,352746192,502502786,265047,26.86,5.1,138.0
1625,10534,548289920,0,748,0,4252941,336481162,500031459,278666,27.96,5.35,138.1
1626,14004,545525895,483328,592,944,4505741,335028155,509006535,270757,26.57,5.35,138.0
1627,119880,619231506,0,10056,0,4998021,428153039,551992091,303918,25.28,5.25,137.9
1628,17481,494322771,0,2185,0,4043697,310619530,450005309,230797,25.82,5.13,129.6
1629,13710,492071057,28672,1033,56,3813067,310311498,482593126,244188,25.8,5.1,122.5
1630,7432,519196829,0,295,0,4115564,307454082,453769696,253382,26.32,5.32,106.9
1631,15830,544661457,1056768,637,2064,3963917,342854729,511836921,253056,32.41,6.51,100.5
1632,103734,581406975,0,9302,0,3956717,407280765,523221411,271667,40.25,7.47,100.8
1633,212359,575196980,22097920,27112,43160,4330281,378248520,483664573,275030,40.18,7.53,101.1
1634,243219,415984944,0,4072,0,3684919,279649852,395864123,232180,40.28,7.47,101.6
1635,314126,494008777,0,8791,0,4311800,329492964,431409096,273299,40.2,7.48,101.6
1636,290040,532607261,454656,16873,888,4705105,348260041,494508745,306993,40.08,7.49,101.7
1637,313620,534823694,0,8503,0,4657561,361291853,515230651,280390,40.17,7.43,101.6
1638,196596,355916191,0,17053,0,3161042,255610887,348263456,218579,40.17,7.48,101.3
1639,301255,645841774,0,13857,0,5668615,424589291,602081337,382199,41.01,8.15,111.2
1640,327913,479152909,0,19420,0,3526480,373852879,429046448,235503,42.09,9.11,133.4
1641,306443,676959616,7446528,16838,14544,5900926,472074856,655078502,381667,42.12,9.16,133.4
1642,291067,504188312,0,11735,0,4382887,336794147,493069540,301305,42.21,9.26,133.4
1643,245810,446479174,0,8401,0,3944081,289242839,420679298,270499,41.91,8.9,133.3
1644,331075,661527905,0,12772,0,5809500,424358901,607780906,373223,42.12,9.21,133.4
1645,259581,509480163,86016,8665,168,4624520,339158661,495152031,314707,42.2,9.21,133.4
1646,385443,638736316,253952,11580,496,5850842,421760684,591431671,396238,42.28,9.31,133.3
1647,219956,385331642,0,9839,0,3298011,264189500,366829140,204256,42.13,9.14,133.5
1648,395735,660428538,0,17458,0,5852283,431204826,634521113,393847,42.37,9.49,134.0
1649,217527,422214861,0,10503,0,3685076,287729710,395425435,226124,41.93,8.96,134.6
1650,330534,629737530,0,16390,0,5634499,439878646,609397873,351802,42.09,9.15,134.9
1651,130682,443230502,253952,19602,496,4211190,298116210,417585599,260417,42.21,9.29,135.3
1652,259006,463663458,0,11080,0,4292855,314088117,450513171,267789,42.21,9.3,135.6
1653,358097,564554758,28672,6920,56,4969652,391364183,529038572,315410,42.07,9.18,135.9
1654,379371,649587479,0,17756,0,5932593,433419458,617812919,389621,42.05,9.07,136.2
1655,230619,386086507,0,12093,0,3420191,265489319,362128271,222213,42.65,9.66,136.3
1656,348287,628048513,167936,28482,328,5484354,413998360,597996366,355155,42.55,9.57,136.6
1657,376555,399997434,0,9981,0,3059150,272675020,353894160,133154,42.17,9.12,136.7
1658,342044,484847378,0,16008,0,4144108,323827802,437874132,263890,42.31,9.34,136.9
1659,191626,424920812,0,13581,0,3759710,265719934,368941788,231279,42.14,9.14,137.0
1660,266308,582964138,0,21386,0,5153839,387987170,536466229,337962,42.51,9.39,137.2
1661,233657,445230637,139264,11934,272,3888450,309139241,419292967,254129,42.2,9.11,137.2
